id,name,type,website,description,location_city,location_country,location_greater_stockholm,logo_url,owner,maturity,accepts_interns,is_swedish,source,metadata_source_url,data_quality_score,last_updated,has_scb_enrichment,organization_number,scb_company_name,co_address,post_address,post_code,post_city,municipality_code,municipality,county_code,county,num_workplaces,employee_size_code,employee_size,company_status_code,company_status,legal_form_code,legal_form,start_date,registration_date,industry_1_code,industry_1,industry_2_code,industry_2,revenue_year,revenue_size_code,revenue_size,phone,email,employer_status_code,employer_status,vat_status_code,vat_status,export_import,sectors,domains,ai_capabilities,dimensions
1190,Happy42,supplier,https://happy42.dk,"The world is changing at a rapid pace. Your industry is most likely being disrupted by new technologies and startups while you read this. Together we will make sure that you can follow, integrate and create innovation in your industry. That’s what Happy42 is all about! Learn more about what we do",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1532/Happy42.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Information Technology,,,
1191,Nordic Innovation,publicsector,https://www.nordicinnovation.org,"Nordic Innovation is an organization under the Nordic Council of Ministers. We aim to make the Nordics a pioneering region for sustainable growth by promoting entrepreneurship, innovation and competitiveness in Nordic businesses. We support the Nordic prime ministers’ vision that the Nordic region will become the most sustainable and integrated region in the world in 2030.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1539/Nordic-Innovation.jpeg,,,,1,my.ai.se,,70,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Information Technology,,,
1193,Ferritico AB,startup,https://www.ferritico.com/,"WE DIGITALIZE THE STEEL INDUSTRY Trial-and-error novel steel development can be time and resource consuming while conventional steel product manufacturing and implementation are still to be optimized. Being steel specialists with extensive experience in steel research and consultancy, we help our customers to analyze and develop their processes and to improve business performance through digitalization.​ ​ We offer our customers the Ferritico steel properties and process simulation SaaS, where metallurgical know-how and powerful machine learning models are combined to help you simulate various steel characteristics. The machine learning software supports the entire value chain of steel, enabling faster novel steel development as well as steel product manufacturing process development and optimization.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1467/logo.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,1,5590816020,Ferritico AB,OPENLAB,VALHALLAVÄGEN 79,114 28,STOCKHOLM,0182,Nacka,,,1,2,1-4 anställda,1,Är verksam,49,Övriga aktiebolag,2017-02-28,2016-10-25,72190,Annan naturvetenskaplig och teknisk forskning och utveckling,,,2024,1,1 - 499 tkr,,joakim.odqvist@gmail.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,"Research, Manufacturing","Research & Development, Customer Service & Support",,"Competence & Expertise, Technology, Data"
1194,Aixia,supplier,https://www.aixia.se,"Aixia – AI Made in Sweden.Since 2016, Aixia has been at the forefront of designing, building, and delivering complete AI Factories. As an Nvidia Elite Partner and one of the few DGX SuperPOD-capable partners in Europe, we help organizations move from data to deployment—fast. At the heart of our offering is AiQu, our powerful, intuitive AI development platform. AiQu is technology-agnostic, enabling teams to develop, train, and scale AI models without vendor lock-in or complex setup. It’s built for agility, ease of use, and rapid integration into any environment—from research to production. With AiQu, you get AI development freedom, backed by performance-grade infrastructure and MLOps best practices. We specialize in industrial AI, with a strong focus on vision-based automation and quality control. From real-time defect detection to predictive maintenance and high-precision inspection, our applied AI solutions are built to meet the rigorous demands of manufacturing and production environments. Our systems integrate seamlessly with existing production lines, enhancing accuracy, traceability, and efficiency. With Swedish-based data center resources, deep in-house expertise, and a proven track record across industries, Aixia is your partner for AI that works in the real world.",GÖTEBORG,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/10893/cgit_logo_cmyk.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,1,5567188759,Aixia AB,,HÄLSINGEGATAN 10,414 63,GÖTEBORG,1480,Göteborg,,,1,5,20-49 anställda,1,Är verksam,49,Övriga aktiebolag,2007-02-27,2007-01-09,62010,Dataprogrammering,62020,Datakonsultverksamhet,2024,8,100 000 - 499 999 tkr,,info@aixia.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Information Technology,"Research & Development, IT & Software, Sales, Engineering, Innovation",,"Ecosystem & Partners, Competence & Expertise, Technology, Vision & Strategy"
1195,Tendium,startup,https://tendium.ai,"Tendium is using ML, NLP and smart automation to simplify public procurement processes, making data for decision making accessible and actionable for both suppliers and buyers in the public sector marketplace.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1482/Tendium-logotyp.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,1,5591696843,Tendium AB,,BOX 4122,102 63,STOCKHOLM,0180,Stockholm,,,1,6,50-99 anställda,1,Är verksam,49,Övriga aktiebolag,2018-12-18,2018-09-11,62010,Dataprogrammering,,,2024,6,20 000 - 49 999 tkr,,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Information Technology,"Purchasing & Procurement, Sales",,"Ecosystem & Partners, Technology"
1197,Applied AI,supplier,https://www.appliedai.de,Shaping Europe’s innovative power in AI appliedAI is Europe’s largest initiative for the application of leading edge trustworthy AI technology with the vision to shape Europe’s innovative power in AI. appliedAI was formed as trustworthy initiative that acts both as enabler and innovator. Based on our ecosystem we strengthen the value creation building global AI champions.,SUNDSVALL,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1511/AppliedAI_Logo.png,,,,1,my.ai.se,,65,2025-10-15 16:50:01,1,5595247346,Applied AI Sweden AB,,MALMÖVÄGEN 61,857 30,SUNDSVALL,2281,Sundsvall,,,1,2,1-4 anställda,1,Är verksam,49,Övriga aktiebolag,2025-05-26,2025-03-31,58290,Utgivning av annan programvara,62010,Dataprogrammering,,0,,,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,,,,"Usecases & Inspiration, Ecosystem & Partners, Execution, Competence & Expertise, Organization, Vision & Strategy"
1201,Meta Bytes,supplier,https://www.metabytes.se/,"Meta Bytes levererar innovativa techlösningar med damn good business impact i centrum. Vi är mer än en utvecklingspartner - vi är er strategiska techpartner, som förstår er verksamhet, guidar er och ser till att ni gör rätt val, varje gång. Med fokus på digitalisering, automatisering och långsiktigt partnerskap bygger vi allt från molnbaserade system till skräddarsydd mjukvara, ofta med AI-drivna komponenter. Våra lösningar hjälper företag att arbeta smartare, mer effektivt och hållbart – och att växa i takt med sina ambitioner.",LAHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1579/Brain_purple@4x.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,1,5590768056,Meta Bytes AB,,LANTMANNAGATAN 6,312 32,LAHOLM,1381,Laholm,,,1,4,10-19 anställda,1,Är verksam,49,Övriga aktiebolag,2016-11-08,2016-09-27,62020,Datakonsultverksamhet,,,2024,5,10 000 - 19 999 tkr,0793065105,admin@metabytes.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,"Information Technology, Consulting & Advisory, Manufacturing","Research & Development, IT & Software, Management & Leadership, Operations, Security, Engineering, Innovation",,"Usecases & Inspiration, Competence & Expertise, Technology, Vision & Strategy"
1202,Sentian.ai,startup,https://www.sentian.ai/,"Sentian.ai offers Industrial AI solutions We deliver process optimization solutions based on innovative AI that deliver a sustainable step-change in performance, use fewer natural resources and help organizations retain expert knowledge.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1583/Sentian_Vertical_Dark.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Forestry & Wood, Manufacturing, Transportation & Logistics","Sustainability / Ethics / CSR, Operations, Production",,Technology
1204,Ekkono Solutions AB,startup,https://www.ekkono.ai,"Ekkono is a software company that does Edge Machine Learning. Based on 7+ years of university research, Ekkono was founded in 2016, and has the unique ability to run even on sensor-size of devices, while still doing individual, incremental learning at the edge, which enables customers like ABB, Volvo, Siemens Energy, Alfa Laval and Sandvik to do customized maintenance and performance optimization on their products.",VARBERG,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1599/Ekkono_Logo_Large.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,1,5590835129,Ekkono Solutions AB,,BÄCKGATAN 36,432 44,VARBERG,1383,Varberg,,,1,4,10-19 anställda,1,Är verksam,49,Övriga aktiebolag,2016-11-22,2016-11-08,62010,Dataprogrammering,,,2024,5,10 000 - 19 999 tkr,,patrik.durvik@ekkono.ai,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Information Technology,"Research & Development, Innovation",,"Usecases & Inspiration, Technology, Vision & Strategy"
1205,Gimic,startup,https://gimic.se,"Turn images into solutions Artificial Intelligence has given strong promises to deliver new improved solutions across industries. We at Gimic are happy to be a part of holding these promises true in our persuit for a smarter industry. Our achievements thus far have shown manufacturers of all kinds the benefits artificial intelligence has to offer them already today. We as a team at Gimic are proud to say that our solution is now running at several locations across Sweden and performs effective visual production inspections, and monitors processes to alert in real time before something goes wrong. What is our ambition? We strive to always listen and understand our customer's obstacles they face to deliver a solution that solves their problems, and to help them gain greater customer trust and unlock new growth opportunities. With the innovative and competent spirit of our team we create automation solutions for todays and tomorrows manufacturers and warehouses.",VÄXJÖ,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1613/Gimic-Logo.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,1,5591416846,Gimic AB,,HJORTVÄGEN 8,352 45,VÄXJÖ,0780,Växjö,,,1,4,10-19 anställda,1,Är verksam,49,Övriga aktiebolag,2018-02-27,2018-01-03,62010,Dataprogrammering,,,2024,4,5 000 - 9 999 tkr,,henrik.arvsell@gimic.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Manufacturing,Production,,Data
1207,Stream Analyze,startup,https://streamanalyze.com/,"Stream Analyze delivers easy-to-use infrastructure and tools for developing, deploying, running, and managing analytical AI models on fleets of distributed edge devices. We envision a world where every device, machine, and asset is powered by analytical edge AI, and Stream Analyze Platform will be considered the industry standard for enabling this transformation. Our small footprint enables deployment on resource-constrained edge devices, while our ability to orchestrate massive fleets of smart devices caters to industrial-scale operations. Backed by 30 years of academic research, Stream Analyze is driven by our customers' success on the edge. Learn more about our ground-breaking solutions at our website.",UPPSALA,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/17869/Logo.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,1,5590006481,Stream Analyze Sweden AB,,SMEDSGRÄND 5 B,753 20,UPPSALA,0380,Uppsala,,,1,4,10-19 anställda,1,Är verksam,49,Övriga aktiebolag,2015-04-21,2015-01-20,62010,Dataprogrammering,,,2024,5,10 000 - 19 999 tkr,,erik@streamanalyze.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,"Financial, Automotive, Healthcare & Life Sciences, Space, Forestry & Wood, Telecommunications, Manufacturing","Accounting & Finance, Research & Development, Operations, Production",,"Technology, Data"
1208,Unibap,startup,https://unibap.com/,"We at Unibap create intelligent vision solutions to automate production flows in industry on Earth and revolutionizes the space industry with our innovative SpaceCloud® cloud computing ecosystem which offers on-orbit timely data generation, storage, and analytics for small to large satellites, deep space exploration, and space robotics. All with the help of artificial intelligence and machine learning. Some of our customers and partners are The European Space Agency (ESA), NASA, Husqvarna, Sandvik, Northvolt and Saab.",UPPSALA,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1660/logga.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Information Technology, Space","IT & Software, Innovation",,"Usecases & Inspiration, Ecosystem & Partners, Data"
1211,rebase.energy,startup,https://www.rebase.energy/,Empowering energy innovators with data and digital tools to plan and optimise distributed energy resources.,KUNGÄLV,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1692/rebaseenergy-logo-1-vertical-black.png,,,,1,my.ai.se,,65,2025-10-15 16:50:01,1,5563650968,REBASE AKTIEBOLAG,,SVARVAREGATAN 19 A,442 34,KUNGÄLV,1480,Göteborg,,,1,3,5-9 anställda,1,Är verksam,49,Övriga aktiebolag,1991-07-09,1990-01-08,46742,Partihandel med VVS-varor,,,2024,5,10 000 - 19 999 tkr,,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Energy,"Operations, Innovation",,"Usecases & Inspiration, Technology, Data"
1212,Weather Labs,startup,https://www.weatherlabs.io/,World's first AI-ready weather API,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1694/Screenshot-2022-03-20-at-14.04.50.png,,,,1,my.ai.se,,55,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Retail, Financial, Automotive, Research, Municipality, Food & Farming, Space, Forestry & Wood, Telecommunications, Transportation & Logistics, Media, Region",Operations,,Data
1213,NetApp,corporation,https://www.netapp.com/,"NetApp is a global cloud-powered, data-centric software company that enables organizations to lead with data in an era of accelerated digital transformation, headquartered in San Jose, California. The company provides systems, software and cloud services that allow customers to run their applications optimally from data center to cloud, whether they develop in the cloud, move to the cloud or create their own cloud-like experiences on site. NetApp has been ranked in the Fortune 500 since 2012. NetApp was founded in 1992 with a stock exchange listing in 1995 and offers cloud data services for managing applications and data both online and physically.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1744/na_logo_black_rgb.jpg,,,,1,my.ai.se,,85,2025-10-15 16:50:01,1,5566103619,NetApp Sweden AB,SCANDINAVIAN TRUST AB,BIRGER JARLSGATAN 12,114 34,STOCKHOLM,0191,Sigtuna,,,1,5,20-49 anställda,1,Är verksam,49,Övriga aktiebolag,2001-11-13,2001-05-19,46510,Partihandel med datorer och kringutrustning samt programvara,62010,Dataprogrammering,2024,9,500 000 - 999 999 tkr,0859469580,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,"Retail, Energy, Financial, Automotive, Research, Healthcare & Life Sciences, Information Technology, Municipality, Food & Farming, Authority & Agency, Space, Forestry & Wood, Telecommunications, Manufacturing, Transportation & Logistics, Education, Media, Region",IT & Software,,"Usecases & Inspiration, Ecosystem & Partners, Execution, Competence & Expertise, Technology, Vision & Strategy, Data"
1214,Hopsworks,startup,https://www.hopsworks.ai,"Hopsworks is an open-source platform for the development and operation of AI applications at scale, that includes the industry's first and most advanced feature store for machine learning. Hopsworks AB are the makers of the Hopsworks platform, which is available on any platform and also as a managed service in the cloud.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1798/Hopsworks-Icon-Green.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,1,5590628987,Hopsworks AB,,ÅSÖGATAN 119,116 24,STOCKHOLM,0180,Stockholm,,,1,5,20-49 anställda,1,Är verksam,49,Övriga aktiebolag,2018-02-13,2016-05-26,62010,Dataprogrammering,,,2024,5,10 000 - 19 999 tkr,0732505883,jim@logicalclocks.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Information Technology,IT & Software,,"Technology, Data"
1215,Arkus AI,startup,https://arkus.ai,"Arkus AI AB is a Stockholm startup with a mission tomake preventive genetic care services accessible toeveryone regardless of who and where. By offeringactionable and personal genetic profiles, we empowerpeople not only with knowledge of geneticpredisposition but also a tool to manage it for thebetterment of health and well-being.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1810/Arkus-AI-Logo.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,1,5592398811,Arkus AI AB,"YING CHENG,",PARK FORSKAREN HAGAESPLANADEN 1,113 68,STOCKHOLM,0180,Stockholm,,,1,3,5-9 anställda,1,Är verksam,49,Övriga aktiebolag,2020-12-21,2020-02-10,46460,Partihandel med medicinsk utrustning och apoteksvaror,,,2024,1,1 - 499 tkr,,ying@arkus.ai,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,"Healthcare & Life Sciences, Region","Research & Development, Sales, Innovation",,"Usecases & Inspiration, Ecosystem & Partners, Technology, Data"
1218,Fraunhofer-Chalmers Centre,supplier,http://www.fcc.chalmers.se,"The Fraunhofer-Chalmers Centre (FCC) provides contract research, services, algorithms, and software based on advanced mathematics within modelling, simulation, optimization, and data analytics. FCC incorporates experts in systems & data analysis, pharmacometrics, machine learning & artificial intelligence, fluid & structural dynamics, statistics, numerical analysis, and software development within a tightly integrated environment of about 70 employees, many of which are holding a PhD in their respective subject. The centre is divided into three departments; Geometry and motion planning, Computational engineering and design, and Systems and data analysis. FCC has extensive activities involving applied artificial intelligence and machine learning and is part of Chalmers AI Research center (www.chalmers.se/chair), the Fraunhofer Center for Machine Learning (fzml.fraunhofer.de) – a part of the Fraunhofer Cluster of Excellence Cognitive Internet Technologies, AI Sweden (ai.se).",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1819/FCC.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Energy, Automotive, Research, Healthcare & Life Sciences, Information Technology, Food & Farming, Space, Manufacturing",Research & Development,,"Usecases & Inspiration, Competence & Expertise, Technology"
1219,Eneryield,startup,https://www.eneryield.com/,"The startup Eneryield is an academic spin out from Chalmers University of Technology in Gothenburg, Sweden. The company was founded in 2019, but relies on almost a decade of research whitin power systems and machine learning conducted by the founders. Eneryield operates under the umbrella term predictive surveillance/maintenance in power grids and systems. The ambition is to provide a proactive approach to surveillance/maintenance, instead of today's often more reactive approach. To do so, Eneryield utilises in-house developed state-of-the-art machine learning techniques to analyze voltage and current data. The solution identifies patterns and correlations, and analyzes how small deviations and anomalies over time evolve into larger severe faults. Meaning, Eneryield’s solution can predict severe faults in power systems before they occur, and by enabling early warnings for such, outages can be avoided. Also, the solution implies pro-longed life length of hardware and increased energy efficiency.",GÖTEBORG,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1836/Eneryield-logo-purple-(4).png.png.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,1,5592007735,Eneryield AB,,STENA CENTER 1,412 92,GÖTEBORG,1480,Göteborg,,,1,3,5-9 anställda,1,Är verksam,49,Övriga aktiebolag,2019-04-16,2019-04-09,71123,Teknisk konsultverksamhet inom elteknik,,,2024,4,5 000 - 9 999 tkr,,johan@eneryield.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Energy,Innovation,,Data
1222,Videquus AB,startup,https://videquus.se/,Videquus offer an AI camera for horses. The camera is connected to a raspberry pi on which a neural network runs to detect and analyse the horse’s behaviour in real time. We are a horse company that wants all horses to feel and perform as well as possible. We want everyone who is responsible for horses to have access to the latest and best technology. We will offer solutions that are so good and user-friendly that we will be the obvious choice for everyone who cares about horses.,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1936/Black_orange.jpg,,,,1,my.ai.se,,75,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Food & Farming,Innovation,,"Usecases & Inspiration, Execution, Technology, Vision & Strategy, Data"
1224,Linköpings kommun,publicsector,https://www.linkoping.se/businesslinkoping,"With a tradition of thinking new and developing for the future, Linköping has a distinct culture of innovation, where collaboration between businesses, academia/research and the public sector is the key to our shared success. We have a strong cluster tradition, where companies work together without mutual competition. We have innovative environments such as Linköping Science Park, which is now recognised throughout the world, and we have a variety of well organized support systems for entrepreneurs and startups. Perhaps that is exactly why so many breakthrough innovations have actually emerged right here in Linköping – Future Now.",LINKÖPING,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1942/Linköpings_kommun.jpg,,,,1,my.ai.se,,80,2025-10-15 16:50:01,0,,,,,58181,LINKÖPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipality,,,
1225,LTU Business,supplier,https://ltubusiness.se,"LTU Business is a business development company that operates at the intersection of academia, business and the public sector.",LULEÅ,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1946/LTU-Business-red-CMYK.png,,,,1,my.ai.se,,60,2025-10-15 16:50:01,1,5566045125,LTU Business AB,,AURORUM 1 A,977 75,LULEÅ,2580,Luleå,,,1,5,20-49 anställda,1,Är verksam,49,Övriga aktiebolag,2004-01-14,2001-02-02,70220,Konsultverksamhet avseende företags organisation,,,2024,6,20 000 - 49 999 tkr,,info@centek.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,,Innovation,,
1226,SynData AB,startup,https://syndata.co/,"Through the use of Machine Learning, Artificial Intelligence and custom algorithms, Synapp can generate large data sets that match the statistical attributes of real data but are entirely synthetic. This means that the data can be used for many purposes such as predictive modeling, analytics, software testing and more. Try Synapp out by signing up or contact us if interested in a demo. Synapp runs both on or off prem.",LIDINGÖ,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1957/header_logo-(5).png.png.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,1,5592413867,SynData AB,EASY OFFICE FAMILY OFFICE,STOCKHOLMSVÄGEN 33,181 33,LIDINGÖ,0180,Stockholm,,,1,2,1-4 anställda,1,Är verksam,49,Övriga aktiebolag,2020-03-02,2020-02-17,63110,"Databehandling, hosting o.d.",,,2024,3,1 000 - 4 999 tkr,,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Information Technology,Innovation,,Data
1227,Oterlu,startup,https://www.oterlu.com,"Oterlu detects and removes unwanted behavior from chats, forums and other user-generated text. We have created a sophisticated AI and analytics platform that enables you to make smart decisions on how to tackle abusive behaviour. Try out our AI-technology for free through, Discord - https://oterlu.com/discord-bot API - https://signup.oterlu.com/ (Documentation: https://api-docs.oterlu.com/ ) How we work: Your own custom AI model Our AI model is easy to customize to fit exactly your community and your policies. You have full control over what behaviour is acceptable and what is not on your platform. Take targeted action Our web tool empowers you to move from a reactive workflow to being proactive in your day-to-day work. We provide you with analytics distilled to actionable insights. Expert consultation Through our industry expertise from the likes of Google we provide you with expert guidance on how our service can bring the maximal benefit to your community.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1963/oterlu_logo.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Information Technology,Customer Service & Support,,
1232,Softrobot Sweden AB,supplier,https://softrobot.io,“Let your data work for you.”,UPPSALA,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/21787/sofrtrobot-symbol-black-RGB.png,,,,1,my.ai.se,,55,2025-10-15 16:50:01,1,5592905961,SoftRobot Sweden AB,,SKOLGATAN 6,753 11,UPPSALA,0380,Uppsala,,,1,3,5-9 anställda,1,Är verksam,49,Övriga aktiebolag,2020-12-28,2020-12-21,58290,Utgivning av annan programvara,62010,Dataprogrammering,2024,3,1 000 - 4 999 tkr,,jan.lundqvist@softrobot.io,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,"Civil Society, Financial, Healthcare & Life Sciences, Information Technology, Municipality, Consulting & Advisory, Authority & Agency, Manufacturing, Transportation & Logistics, Region, Real Estate","Administration, Accounting & Finance, Research & Development, Purchasing & Procurement, IT & Software, Legal & Compliance, Customer Service & Support, Operations, Human Resources, Production, Social Services, Traffic & Infrastructure, Education & Learning, Innovation",,"Usecases & Inspiration, Execution, Competence & Expertise, Technology"
1233,Neurolearn,startup,https://www.neurolearn.se,Neurolearn is a deep-tech company that offers cutting-edge machine learning platforms. We co-create tailored high value systems together with out clients. Our solutions are based on the latest research in the deep learning field.,KARLSKOGA,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/2096/logo-color@3x.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,1,5590837034,Neurolearn AB,KARLSKOGA AUTOMATION AB,BOX 2,691 21,KARLSKOGA,1880,Örebro,,,1,2,1-4 anställda,1,Är verksam,49,Övriga aktiebolag,2017-04-04,2016-11-08,62010,Dataprogrammering,72190,Annan naturvetenskaplig och teknisk forskning och utveckling,2024,3,1 000 - 4 999 tkr,,dennis.ornebjar@neurolearn.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Manufacturing,Production,,Competence & Expertise
1234,Region Dalarna,publicsector,https://www.regiondalarna.se,"Vår vision är en god hälsa genom trygghet, kvalitet och hållbar utveckling nära invånarna i Dalarna. Vi ansvarar för hälso- och sjukvård, tandvård, kollektivtrafik, hjälpmedel, folkhögskolor och arbetar med folkbildning, forskning, folkhälsa och kultur. Vi arbetar också med utvecklingsfrågor inom infrastruktur, näringsliv, arbetsmarknad och miljö. Region Dalarna är landets fjärde största region till ytan (28 183 km² eller 6 procent av Sveriges yta, i storlek med Belgien). I Dalarna bor 3 procent (281 046) av Sveriges befolkning. Region Dalarna är länets största arbetsgivare med drygt 8 900 medarbetare. Falu lasarett är länets största arbetsplats med cirka 3 600 medarbetare. I Dalarna jobbar var femte löntagare inom vård och omsorg (var tredje kvinnlig löntagare).",FALUN,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/2133/logo_platta_farg.png,,,,1,my.ai.se,,80,2025-10-15 16:50:01,0,,,,,79129,FALUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Healthcare & Life Sciences, Region",,,
1235,Turbotic,startup,http://www.turbotic.com,"Turbotic - Built to orchestrate your Intelligent Automation With Turbotic, we put you in the driver's seat of your Intelligent Automationtransformation and help you avoid common pitfalls. Turbotic is a platform for the automation center of excellencies, helping them run projects across the end-to-end Intelligent Automation. Turbotic helps your organization/Center of Excellence: • Uncover automation possibilities• Increased compliance when implementing solutions• Orchestrate and manage all leading RPA vendors in one single interface• Decrease operational costs• Follow-up on KPI:s and measure value (ROI) of automation solutions Capture the total value of Intelligent Automation now, with Turbotic.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/2154/color_logo_with_tagline-1.jpg,,,,1,my.ai.se,,85,2025-10-15 16:50:01,1,5592620677,Turbotic AB,,GÄVLEGATAN 16,113 30,STOCKHOLM,0180,Stockholm,,,1,2,1-4 anställda,1,Är verksam,49,Övriga aktiebolag,2020-09-07,2020-07-06,63110,"Databehandling, hosting o.d.",,,2024,4,5 000 - 9 999 tkr,,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Information Technology,Operations,,
1238,Governo AB,supplier,https://governo.se/,"Governo is a management consulting company based in Stockholm, Sweden with a vision of an attractive society and a public sector that drives development rather than follows it. That’s why Governo actively contributes, in close collaboration with our customers, to the development of the Swedish public sector. Governo gives drive to a public sector in development by creating context-made solutions for our customers and our services include organization, governance, strategy, management, innovation, analysis, AI and digitalization.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/2226/Governologga-guld-frilagd-större.png,,,,1,my.ai.se,,80,2025-10-15 16:50:01,1,5567863542,Governo AB,CAROLINE ANDERSSON,REPSLAGARGATAN 17 B,118 46,STOCKHOLM,0180,Stockholm,,,1,5,20-49 anställda,1,Är verksam,49,Övriga aktiebolag,2009-09-01,2009-07-28,70220,Konsultverksamhet avseende företags organisation,,,2024,6,20 000 - 49 999 tkr,0734232209,caroline.andersson@governo.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,,"Management & Leadership, Innovation",,
